"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"8049670",0.114718045102069,7.34053930309265,3.59995498401994,0.000369656730828342,0.00137678525351133,-0.894741210004319
"8020878",-0.106562885057037,10.0627959728371,-3.59989307149644,0.000369741245745488,0.00137694600823034,-0.894954803106208
"8017840",-0.0846689934166249,6.35864787980192,-3.5996745517889,0.000370039685511459,0.00137790331116921,-0.895708651055258
"8134257",-0.12531045451778,8.29428162626518,-3.59922075053752,0.000370660180285063,0.00138005949043405,-0.897274037271167
"7946069",-0.0878632758726734,3.81196475061981,-3.5988106616117,0.000371221746545084,0.00138197099039803,-0.898688481682624
"8018264",-0.112287068891409,5.94909098744409,-3.59878523974614,0.000371256584950908,0.00138197099039803,-0.898776159771078
"7969881",-0.0642549141820373,7.9961765629361,-3.59755061893839,0.000372952224047091,0.00138812767763201,-0.903033587229768
"8024676",-0.132527258915836,5.74668646328754,-3.59744024816219,0.00037310416193182,0.00138853797695807,-0.903414120854367
"8175589",0.0790612641326019,3.3061079903738,3.59711322838791,0.000373554683123985,0.00139005926284972,-0.904541548426649
"7973985",-0.0936091007284812,5.16253424915016,-3.59698542367285,0.000373730893055725,0.00139055956487613,-0.904982140053362
"7912743",-0.100188764507519,4.93603800653674,-3.59610970163427,0.000374940391045279,0.00139490393303181,-0.908000700451866
"8176484",0.0361523778588816,3.2370052801853,3.59576051097591,0.000375423698002573,0.00139654595826072,-0.909204150641613
"7993341",0.0825732077192588,7.72930430029712,3.59547046214214,0.00037582559289414,0.00139788480413273,-0.910203692735537
"8126086",0.120292993736914,3.62866179319489,3.5949094131283,0.00037660413568065,0.00140062413780393,-0.912136922379842
"7892961",0.144593631285892,6.35487603746326,3.59456003433847,0.000377089718160191,0.00140227343595933,-0.913340650901246
"8001764",-0.110831820388583,11.7078114193898,-3.59356059765474,0.000378482029545527,0.00140729381773059,-0.916783454753526
"7892766",0.0835015678090723,10.4636588716006,3.59349658214053,0.000378571373634075,0.0014074688508144,-0.917003941796533
"8005978",0.0804730526045194,5.26962731440575,3.59305867145831,0.000379183080791891,0.00140947632539073,-0.918512129682525
"8173269",-0.0785885231832004,6.37230943210543,-3.59304943618614,0.00037919599131604,0.00140947632539073,-0.918543934633335
"7950794",-0.137411093668162,6.4783066256262,-3.59254448576605,0.00037990251957381,0.001411834693741,-0.920282796784356
"7893313",0.115343391672565,8.41306213099361,3.59252080929457,0.000379935678093136,0.001411834693741,-0.920364324256729
"7976744",0.0616720659975491,7.5093970365623,3.59250510401606,0.000379957674583688,0.001411834693741,-0.920418403480493
"8086498",-0.0957516244182034,7.7608568161246,-3.59190609468983,0.000380797528001251,0.00141479751058443,-0.922480857039329
"7895174",0.155636770032236,6.0181266239393,3.59175780819629,0.000381005705187437,0.0014153630365834,-0.922991374492151
"7979984",-0.079249222452019,6.33407251097125,-3.59173712131643,0.0003810347556817,0.0014153630365834,-0.923062593281061
"8094148",0.0964666932393235,4.96221538257508,3.59134210485605,0.000381589874802223,0.00141726693377464,-0.924422445277249
"8175871",0.111178870383765,4.94967907823642,3.59050358788477,0.000382770766159546,0.00142149433424207,-0.927308600125127
"8110980",-0.0982995823600445,4.05578839860064,-3.59035159311989,0.000382985188894375,0.0014221320212575,-0.927831695937298
"8111569",-0.226546405416334,4.40769939412141,-3.5893021384726,0.000384468761173584,0.0014274817507579,-0.931442877892712
"8039017",-0.0994048592736375,4.72480224286901,-3.58911276914369,0.000384737039143754,0.00142831856309171,-0.932094395752523
"8163491",-0.16470562490329,6.45735854014696,-3.58894231426737,0.000384978671482073,0.00142905627919048,-0.93268081209876
"8017312",-0.0596350872560656,9.1611041614345,-3.58837551136202,0.000385783181493852,0.00143188302242791,-0.934630601142649
"7902527",-0.15602329728074,4.03827771444089,-3.58822052776941,0.000386003437154957,0.00143240371133636,-0.935163691785481
"7994161",-0.0659411528253576,7.66608141446965,-3.58820465205997,0.000386026005660063,0.00143240371133636,-0.935218297608298
"8068375",-0.105068329221752,7.33608716040256,-3.58818599867759,0.000386052524417589,0.00143240371133636,-0.93528245718384
"8114536",-0.124651847783317,7.8074037343131,-3.58810318938236,0.000386170271690457,0.00143268095113952,-0.935567281670375
"8006602",-0.187399310718095,3.44950825661661,-3.58780987133085,0.000386587614562159,0.00143405347169536,-0.936576107197218
"7979824",0.155287496175805,9.5231027356901,3.58778265299577,0.000386626363198164,0.00143405347169536,-0.936669716920685
"8180335",0.0499157225066468,11.5020924565176,3.58773904759309,0.000386688448434801,0.00143412399950252,-0.936819683939948
"8169804",0.0664981306100031,2.30482600067412,3.58683042258142,0.000387984277746453,0.00143876962870293,-0.939944230961145
"7981192",-0.0958048388299686,7.34522535920767,-3.58666185120803,0.00038822513259915,0.00143950247663184,-0.940523827984105
"8176532",0.0363181010769357,3.04941034497764,3.58658612191736,0.000388333380338339,0.00143974352133679,-0.940784198970298
"8145774",-0.147073581116318,2.54135793235463,-3.58595057985237,0.000389242944166762,0.00144295505588073,-0.942969107887428
"8154211",-0.371673661977815,6.14485273929712,-3.58544128522825,0.000389973270759115,0.00144550150244532,-0.944719737535675
"8171545",0.0865200671773009,3.33985764255591,3.58527325515833,0.000390214507381807,0.00144623468970303,-0.945297267357314
"7894512",0.107815278690844,10.168115444984,3.58482500352295,0.000390858736811093,0.00144846114185854,-0.946837814204597
"7893450",0.169773396080176,2.90635356808307,3.58472012758787,0.000391009609100123,0.00144885899779733,-0.947198225184751
"7984405",0.131263888895023,6.67193292548562,3.58439417986314,0.000391478859681212,0.00145043636261326,-0.948318297552658
"8136647",-0.0978922580029076,5.08473044619489,-3.58394569603453,0.000392125383637306,0.00145267010446944,-0.949859294234527
"8103975",0.158254076967929,5.3006989854984,3.58347371594916,0.0003928068617861,0.00145503282644252,-0.95148083257038
"8015410",0.0819874810506813,4.17454331723003,3.58331194235345,0.000393040697681333,0.00145573705347,-0.952036577886958
"7972805",0.124554846452102,5.62616724384984,3.58220617474644,0.000394642534197124,0.00146143087940517,-0.955834633123295
"8116051",0.127873073940346,6.03680738570288,3.58219015910714,0.000394665779728242,0.00146143087940517,-0.955889635196331
"7956631",-0.10445153764843,5.15878535861342,-3.58108827647532,0.000396268172039685,0.00146720130372572,-0.959673256717932
"8069800",0.0904716009503155,3.17500634126198,3.5803996558145,0.000397272684871825,0.00147068829189179,-0.962037283454862
"7934706",0.128175883151213,7.14878123216294,3.5803518841592,0.000397342459496606,0.00147068829189179,-0.962201267457704
"7934717",0.128175883151213,7.14878123216294,3.5803518841592,0.000397342459496606,0.00147068829189179,-0.962201267457704
"8109830",0.131193684410643,5.95475305810863,3.58000992190818,0.000397842260894619,0.00147237454273737,-0.963375049833298
"7904465",-0.0731131602929547,8.0438155124984,-3.57989896288551,0.000398004561930065,0.00147281150239891,-0.963755893494192
"8143534",-0.0987723608517362,3.98383197442492,-3.57954204601502,0.000398527049955505,0.00147458108482814,-0.964980862325608
"8112388",-0.0819398794381015,5.99365071841853,-3.57947414440953,0.000398626523496413,0.0014747852614289,-0.965213893628563
"8005955",0.115200480607386,5.61429351733227,3.57862059950579,0.000399878927315147,0.00147925437649289,-0.968142824295915
"7967544",-0.116427460120472,5.70967576612141,-3.57831474445792,0.000400328605708103,0.0014807533419532,-0.969192206166824
"8048864",0.0757324638323362,2.84660997025559,3.57819325597062,0.000400507353859411,0.00148124995684292,-0.969609007535559
"8005638",-0.0839140692826925,7.92120723235144,-3.5778436948952,0.000401022087224715,0.0014829889425057,-0.970808205107386
"8129880",-0.125271777669492,8.64064676542812,-3.57680199066168,0.000402559695661964,0.00148850973752986,-0.974381215667932
"8062251",-0.0975653898118975,6.04549253084345,-3.57665725415,0.000402773771453232,0.00148913593916037,-0.974877581193034
"8142979",-0.0927051487949067,6.026262372377,-3.57601257090586,0.000403728603349644,0.00149247018092948,-0.977088260411544
"7964592",-0.0784916705601528,2.84237062980831,-3.57598785917847,0.000403765245812318,0.00149247018092948,-0.977172991931745
"7895599",-0.159336683280782,9.50804521380831,-3.57591577403273,0.000403872151248111,0.00149269963593166,-0.977420154249093
"7921526",-0.0960558779146311,7.54472491268051,-3.57571275007614,0.000404173387495096,0.00149364720126795,-0.978116249019664
"8054039",0.0543819016936689,2.55425052010543,3.57561589226449,0.000404317174305029,0.00149401275694535,-0.978448326141303
"7944797",0.108271816708956,4.03631016295208,3.57525537030606,0.000404852796386582,0.00149582596108345,-0.979684303256168
"8103544",0.101026876354063,3.12075874442173,3.57499011427418,0.000405247308503485,0.00149711745603468,-0.980593606947818
"8005689",-0.129037430083084,7.01749948579233,-3.57495877509653,0.00040529394271328,0.00149712363107656,-0.980701034253013
"8053715",-0.108852027961075,2.58469916510543,-3.57480380055845,0.000405524626359569,0.0014977153284733,-0.981232257421112
"7987780",0.0640613470979558,3.60834260891054,3.57479073185564,0.000405544085098216,0.0014977153284733,-0.981277053472366
"8171624",0.14120508966891,4.39060269947923,3.57414400384291,0.000406508130916163,0.00150110915327886,-0.983493677260376
"8028652",0.3042008028885,7.34258429612141,3.57382339524858,0.000406986843525939,0.00150271023828822,-0.984592408115433
"7953569",0.172146913802634,6.0911079500607,3.57337975580606,0.000407650130744513,0.00150499239421223,-0.986112617884751
"8002481",-0.11857416240707,4.28991769583706,-3.57303750395359,0.000408162526064096,0.00150671703219027,-0.987285286132265
"8101607",-0.091361029043411,3.35852698817252,-3.57300278366169,0.000408214540592291,0.0015067419973508,-0.987404243573393
"8106709",-0.143553484719217,6.55854690164537,-3.57262527586275,0.000408780487354624,0.0015085499325899,-0.988697578737581
"7906904",0.10720450562205,4.21343479034505,3.57261562331937,0.000408794967767626,0.0015085499325899,-0.988730646532354
"7990033",0.158603024374335,6.17958091158147,3.57241107178373,0.000409101942153694,0.00150944038510769,-0.989431382189522
"8014738",0.0724243320692092,5.83377462154633,3.57239442579392,0.000409126932624467,0.00150944038510769,-0.98948840501153
"8023876",0.0595928527544035,3.42983049900319,3.57230834526709,0.000409256187387176,0.00150974997467658,-0.989783280208418
"7951408",-0.111656139841434,3.97469570881789,-3.571920431181,0.000409839137889208,0.00151173299814966,-0.991112027290508
"8154733",-0.094746455123047,9.63712577141853,-3.57170521577949,0.000410162895852745,0.00151266794748359,-0.991849161098554
"8133770",-0.194493050729021,6.73531566742812,-3.57169154672588,0.000410183466913815,0.00151266794748359,-0.991895977562164
"8011188",0.0903971344629031,5.38239010184345,3.57101757760509,0.000411198949482661,0.00151624489711231,-0.994204114789857
"8042346",-0.0817585370876123,3.1877595348722,-3.57076421321882,0.000411581308421294,0.00151748674858862,-0.995071706166241
"7978956",-0.0984113066688683,5.66647147885304,-3.56948034188815,0.000413523967357493,0.001524480462921,-0.999467172840659
"8117018",-0.223393440893154,4.89442231480831,-3.56889825456242,0.000414407570841331,0.00152756879069011,-1.00145952916566
"7931873",0.0789120990216842,9.02134081536741,3.56791635583272,0.000415902100867837,0.00153290815282227,-1.00481967288229
"8068974",0.0586405086240444,7.44388619567732,3.56775081174073,0.000416154570193111,0.00153366892348866,-1.00538609535253
"8011990",0.077667151243021,3.4650219362524,3.56727020393864,0.000416888354514688,0.00153616583915302,-1.00703039647086
"8103812",-0.184231732303506,6.10000362811502,-3.56724663643361,0.000416924368214129,0.00153616583915302,-1.00711102260833
"7894708",-0.13291561388256,6.78941135010863,-3.56699471547954,0.000417309513139761,0.00153741478856103,-1.00797283171707
"7931754",0.100390744131231,7.4942710039393,3.5668045198352,0.000417600511557964,0.00153831665376098,-1.00862344442893
"8072488",0.0866278039419664,8.38373449415974,3.56676753492481,0.000417657120401074,0.00153835499314099,-1.0087499570341
"8097262",-0.0890719555744015,6.31787919716933,-3.56602986538373,0.000418787697353352,0.00154234862944083,-1.0112730171731
"7896277",0.15431752272873,5.86733650436422,3.56522042752103,0.000420031572861298,0.001546758602252,-1.01404099380409
"8169439",0.0706030846448986,3.03055858172204,3.56510711860837,0.000420205972739948,0.00154722971075109,-1.01442842194907
"7928491",0.0871588785417497,8.57409495282748,3.56457193209539,0.000421030625989793,0.00155009473170966,-1.01625818915736
"8119078",0.0600002324609505,2.70304514902556,3.56452799057822,0.000421098401601792,0.00155017285551519,-1.01640841104134
"8030251",-0.102822877289797,6.5524350738754,-3.56368868089689,0.000422394923745291,0.00155477379791587,-1.01927741257501
"8090577",0.0924117071831588,7.33413640905112,3.56365449183742,0.000422447816542528,0.00155479661185106,-1.01939426739582
"7922200",-0.231876655304336,5.42644194500639,-3.56312546685937,0.000423267046550894,0.00155763957217121,-1.02120229066781
"8104463",-0.0658866454330338,9.80087449700639,-3.56263750339373,0.000424024011400875,0.0015602527912051,-1.02286976056824
"8045009",0.106728545263003,7.37011778238978,3.56259026014535,0.000424097366003762,0.00156035027578202,-1.02303118912792
"7991581",0.10975208441272,6.69909848399042,3.5624419637438,0.000424327703212416,0.00156102524957063,-1.02353790002506
"8180336",-0.123560034104188,7.1340578139393,-3.56186556291329,0.000425224096726331,0.0015641501048052,-1.02550720736386
"8067094",-0.0716204117816132,5.32559849540575,-3.5616536371386,0.000425554120931749,0.00156519115924715,-1.02623119036555
"8065372",-0.0839507421590647,6.11321591909904,-3.56143966735811,0.000425887571974702,0.00156624458626482,-1.02696211582539
"8059710",0.0892655208241521,2.51827140063898,3.56037055064317,0.000427557361638695,0.00157221175819808,-1.03061363536518
"8180238",0.0927252011859834,3.12390740619489,3.55796067121391,0.000431343760481715,0.00158595993736304,-1.03884076134548
"7982117",-0.0597517665968345,2.72554402196166,-3.55752253593074,0.000432035528366686,0.00158832803224308,-1.04033596653232
"7921713",0.120153965477235,5.99718041069329,3.55726911379684,0.000432436129238097,0.0015896252809937,-1.04120073168839
"7968734",0.130383944760759,4.87720938985303,3.55718380962718,0.000432571053461142,0.00158994572989244,-1.04149180663752
"8082663",-0.101888509409563,6.35098496482428,-3.55701750012773,0.000432834216053817,0.00159056353841106,-1.0420592695223
"7893958",0.213767454470712,5.84137992902236,3.55699496749809,0.000432869882483697,0.00159056353841106,-1.04213615098755
"8139763",0.0929764353722581,5.64353469531949,3.55698703115144,0.000432882445417935,0.00159056353841106,-1.0421632297422
"8038949",-0.113380685761507,6.32810040300639,-3.55510734757389,0.000435867565285337,0.00160133088118941,-1.04857512638985
"7918255",-0.0703545288709694,7.90002915310543,-3.55508132046847,0.00043590903406015,0.00160133088118941,-1.04866388700355
"7955777",0.068009538042248,7.43116337205112,3.554357764039,0.000437063353181643,0.00160539420528286,-1.05113120201496
"8102482",0.161758818290212,7.24317220229712,3.5537214792414,0.000438080812929894,0.00160895398501287,-1.05330053947579
"8145702",-0.0939952691303175,6.75493343440575,-3.55348617864026,0.000438457635883859,0.00161016035094572,-1.05410267820204
"7970428",-0.0712576281093391,7.47371511844089,-3.55247889620624,0.000440074190743551,0.00161591865121174,-1.05753594587751
"8012079",-0.0700928350682535,5.31074527341853,-3.55238315044828,0.000440228140582961,0.00161630570040698,-1.05786224338621
"8104570",0.179623409995555,4.84087172502875,3.55202080815136,0.000440811209059335,0.00161826800750261,-1.05909701722446
"8124273",-0.113152824773928,7.12985949521725,-3.551982471785,0.000440872940942932,0.00161831620709699,-1.05922765137889
"7892707",-0.122971694691508,9.15293749504153,-3.55151495271028,0.000441626425333905,0.00162090333822124,-1.0608206543977
"8131944",0.138972753073612,5.07518622528754,3.55144784884079,0.000441734673393768,0.00162112194643363,-1.06104928516604
"8166402",-0.136861695086407,7.07262454721406,-3.55106500244081,0.000442352735079542,0.00162321126514696,-1.06235361161262
"8036503",0.121448069706671,4.98359420150479,3.55073400615508,0.000442887744313854,0.00162499539640974,-1.06348118439792
"7966213",-0.0862752645612327,7.11049049195847,-3.55068922368732,0.000442960175503596,0.00162508208062398,-1.06363373301942
"7910901",0.146231428081173,6.47214409004792,3.55051490950282,0.000443242217164315,0.00162593765615514,-1.06422750627612
"7895432",-0.208797452962072,6.12507764608946,-3.54990827362375,0.000444225072077734,0.00162936354097514,-1.06629370426613
"7985690",-0.151727277513999,5.71284856791693,-3.54925695727507,0.000445282592122642,0.00163306250356951,-1.06851172107748
"8004694",-0.105944383332876,7.69216453995847,-3.54815833825002,0.000447071733803521,0.00163944355952157,-1.0722521481682
"7895748",-0.131875640913052,5.57497514539297,-3.54776455384334,0.000447714665873304,0.00164162044153545,-1.07359259110886
"8032518",0.148050283784771,8.01485659104792,3.54614111772016,0.000450374417803035,0.00165112477696726,-1.07911732159068
"8037695",0.0727449353345381,6.2715734682524,3.54612193573322,0.000450405932942717,0.00165112477696726,-1.07918258604119
"8150364",0.107478910297232,6.40577622885304,3.54574118639324,0.000451031915001524,0.00165323752463736,-1.08047797340638
"7962347",0.0411166692138584,2.07365263586901,3.54531655693512,0.000451731001653307,0.0016556177393561,-1.08192249855268
"7894254",0.185017292160352,5.31094878785942,3.54500090201074,0.000452251336844536,0.00165734236879953,-1.08299620538918
"8127130",0.0547169430054832,2.82812275180511,3.54474931053515,0.000452666470326465,0.00165868113375815,-1.0838519358865
"8019622",0.155557162053631,6.03904638430351,3.54464474081628,0.000452839118594794,0.00165913117648007,-1.08420758923007
"7961540",-0.149196689456173,6.34136994967412,-3.54447638322256,0.000453117212611603,0.00165996741427314,-1.08478017194986
"7959775",0.0388578370894813,2.11417776453674,3.54435230185215,0.000453322273407586,0.00166053594473624,-1.08520215555359
"8133860",-0.141084915587446,5.8552299042492,-3.54389046272393,0.00045408628829207,0.00166315159402278,-1.08677268684826
"8061122",0.0614413365341889,3.55136228789457,3.54370375331066,0.000454395501994177,0.00166410108115927,-1.08740755773853
"7978923",-0.0970311274856261,5.06104943980831,-3.54303676629571,0.000455501727488735,0.00166796887937891,-1.08967527185914
"8043937",-0.0748336334154622,8.05705298988498,-3.5428053308786,0.000455886162417555,0.00166919304486665,-1.09046204574174
"7915286",-0.123960832937479,7.94392352879553,-3.54271837446499,0.000456030683405576,0.00166953861081423,-1.09075764526194
"7923731",-0.0672693079253485,5.20599184282109,-3.54268109149482,0.000456092660613222,0.00166958193936219,-1.09088438289186
"7948493",0.13561347506119,5.75258307241214,3.54253351444668,0.000456338062281688,0.00167029663183394,-1.09138603592253
"8009552",-0.0975533068614985,6.35679321409585,-3.540420619107,0.000459865138050355,0.00168302148842193,-1.09856620572418
"8151127",-0.0525990718905781,2.37690617492013,-3.5402071869705,0.000460222840032728,0.00168414550000767,-1.09929128397346
"8075430",0.0869140674426301,6.91760314861022,3.53967777708604,0.000461111231814034,0.00168721106436395,-1.10108963744393
"7927095",-0.0987724806685773,8.14164962477636,-3.53953887500439,0.000461344586634694,0.00168787943096093,-1.10156143308829
"8031784",-0.0884516105876954,6.79452633228754,-3.53929134785321,0.000461760705505667,0.00168921623942235,-1.10240214293747
"8017619",0.208856024557868,4.12338775023323,3.53924909620513,0.000461831770065678,0.0016892906127515,-1.1025456424865
"8139281",0.0860989136861492,5.83966005766773,3.53861546714807,0.000462898724056218,0.00169282252930428,-1.104697451347
"8166906",0.231680233522516,5.51692078965815,3.53861528338463,0.000462899033826335,0.00169282252930428,-1.10469807535743
"7991126",0.0785267952910847,6.42965768469968,3.53857212729257,0.000462971787453525,0.00169290265833956,-1.1048446208163
"8101131",-0.251415808776129,3.28934033061981,-3.53851417850096,0.000463069495847477,0.00169307400935911,-1.105041395359
"7966427",-0.0570105461917577,7.66441930795208,-3.53834094337938,0.000463361705674921,0.00169395638052897,-1.10562962564082
"8074842",0.0575200998661926,7.53108821326198,3.53761881013116,0.000464581649963171,0.00169810271029954,-1.10808138619201
"7894216",0.245211967652832,4.3317715536869,3.53757906507327,0.000464648881086557,0.00169810271029954,-1.10821631375651
"7895618",0.245211967652832,4.3317715536869,3.53757906507327,0.000464648881086557,0.00169810271029954,-1.10821631375651
"7980477",-0.158552714284853,4.67773032349521,-3.53744882891019,0.000464869247197258,0.00169872161149332,-1.10865843309252
"7994683",-0.0784373217768356,5.96826281806709,-3.53725759059976,0.000465193009559183,0.00169970413644863,-1.10930761229617
"7894589",0.159583049379445,3.42771485115974,3.53722971687502,0.000465240216824122,0.00169970413644863,-1.10940222997552
"7970793",-0.12964253457353,7.0202166054377,-3.53670576146007,0.000466128429859843,0.00170276229611006,-1.11118067459783
"8021286",-0.103943506615487,4.14060048415335,-3.53604958769426,0.000467243022369329,0.00170664665597099,-1.11340756062932
"8066745",-0.111841120623587,4.33112105835783,-3.53600577036581,0.000467317540450543,0.00170673161614366,-1.11355625185595
"8132043",-0.138673758581713,4.43910767359105,-3.5358714912219,0.000467545972098211,0.00170737861734526,-1.11401190871977
"8108359",-0.115658119653415,5.34250683861981,-3.53503531316107,0.000468970810090222,0.00171239401947298,-1.11684899864601
"7896371",0.101003891553091,10.4108648938562,3.53496223329492,0.000469095530574017,0.00171266160981612,-1.11709692375837
"8073056",-0.139336458613991,4.38500301621725,-3.53421377987737,0.000470374656624228,0.00171714339892741,-1.11963579666319
"7991106",-0.157061041995679,5.06720894438339,-3.53398215296406,0.000470771174926649,0.00171840252264116,-1.12042141138833
"7980718",0.0880508056901792,2.18984396015974,3.53344468438945,0.000471692465845356,0.00172157667820375,-1.12224417370915
"7902799",-0.118685067101238,4.50951130857189,-3.53339624687274,0.000471775576997534,0.00172169129628309,-1.12240843135532
"8140864",0.130796378133765,5.86204671936741,3.53320091210012,0.000472110880020177,0.0017227261339213,-1.1230708147787
"8028213",-0.0711470280996595,5.17245268873163,-3.53268187440649,0.000473002922782289,0.00172579205784373,-1.12483071585594
"8165478",0.0942531887040127,4.91083558003195,3.53254491304449,0.000473238574365067,0.00172646267236043,-1.12529507093244
"8107133",-0.105299965908358,10.7835757361917,-3.53228504541434,0.000473685997257975,0.00172790563657962,-1.12617608287585
"8115168",-0.0621884514918579,7.08121986299681,-3.53217695038479,0.000473872224864533,0.00172839560426272,-1.12654253264297
"8161503",0.098757681949692,6.22641430911502,3.5309743500615,0.000475948715046403,0.00173577922945236,-1.13061873409578
"8021914",-0.0930815067191757,5.8474134215016,-3.5308304552076,0.000476197743987479,0.00173649723815038,-1.13110637837706
"7948470",-0.0973979728923227,5.90999151720128,-3.53072955014527,0.000476372446286642,0.0017369440805964,-1.13144832390395
"7915347",0.11989859210103,5.17416478417252,3.53065795189584,0.000476496444573985,0.00173720596901128,-1.13169094948027
"8147313",-0.108417260640951,6.79546030457827,-3.53047761110794,0.000476808903999965,0.00173815481459238,-1.1323020516581
"8034772",0.107247457491525,3.95791531875399,3.52989941301315,0.000477811988450563,0.00174162077497957,-1.13426113740393
"8015665",0.0928192671904284,5.47275600575399,3.52935516638655,0.000478757978975655,0.00174487789250792,-1.1361049160326
"7996137",0.0719161395170317,5.96813192132268,3.52920065055783,0.000479026872742674,0.00174561688615776,-1.13662833120703
"7947138",0.113293327358217,4.80688970684026,3.5291784062709,0.000479065594669477,0.00174561688615776,-1.13670368095075
"7904506",-0.105995261259929,10.0624411987412,-3.52911953334918,0.000479168092352259,0.0017457993184214,-1.13690310350367
"8013622",-0.118065887356555,5.2721616724377,-3.52882031597841,0.000479689347163413,0.00174750724206785,-1.13791660673733
"8122452",-0.0678203756890159,2.87404134065495,-3.52854544874197,0.000480168650821669,0.00174892867740399,-1.13884756174258
"7915951",0.0727003856006562,2.75132807642811,3.52853631807188,0.000480184580257299,0.00174892867740399,-1.13887848549785
"8083523",0.063220979703473,8.19455869752716,3.52826559671362,0.000480657107862393,0.00175045824351899,-1.13979533107263
"8056977",-0.0862072144261805,8.71985167795527,-3.52817194037969,0.00048082068070542,0.00175086244591518,-1.14011249962378
"7940189",0.0621139287763375,2.90183415400639,3.5278781233783,0.000481334177152115,0.00175254063385828,-1.14110746476232
"7966389",0.0719962047853102,5.03437467422364,3.52769587522417,0.00048165294578618,0.00175339073213458,-1.14172458106713
"7894098",-0.0615138556538719,12.043466676901,-3.5276844281598,0.000481672974347087,0.00175339073213458,-1.14176334135537
"7894631",0.214549121632228,4.54204975892971,3.52762871317771,0.00048177046820653,0.00175355392215488,-1.14195199319733
"8160260",-0.189026605298271,5.97417595544728,-3.52743921860024,0.000482102197113825,0.00175456955484742,-1.14259360434725
"8099235",-0.0802112858857591,7.7006768008722,-3.52700093801891,0.000482870270666779,0.00175717283086248,-1.14407746000124
"7892663",0.092137578907444,10.68618916377,3.52666188911808,0.000483465230188393,0.00175914564196076,-1.1452252371435
"7893833",-0.160656800919657,7.44688477210224,-3.52630103213373,0.000484099212929897,0.00176125999704182,-1.14644672891986
"8123961",-0.107257502203223,5.98332796762939,-3.52618601551795,0.000484301447097304,0.00176180326494034,-1.14683603299931
"8090388",0.0787301903681867,3.51641060899361,3.52600046366034,0.000484627870548655,0.00176279814350651,-1.14746405749335
"8037023",0.109237193106929,6.61604685943131,3.52591054713881,0.000484786126145811,0.00176318117337816,-1.1477683807244
"7896650",-0.126225260239822,8.88412208600958,-3.52561145567529,0.000485312884019926,0.00176490422665045,-1.14878060675223
"8064686",-0.105337354884845,5.71220184928754,-3.52541553925537,0.000485658221379076,0.0017659672160379,-1.14944361077195
"8065992",-0.0853851576987368,7.89215980910224,-3.52513175980385,0.000486158841227242,0.00176759455518055,-1.15040389320028
"7957793",-0.109892397417954,4.25536358170926,-3.52492116091129,0.000486530674631279,0.00176875334350887,-1.15111649348956
"7910706",0.09546883602372,8.71817321323962,3.5246636497172,0.000486985698540007,0.00177021427994395,-1.15198777679056
"8122222",-0.163682194101944,7.3951356071246,-3.52429265884576,0.000487641942872624,0.00177234617160568,-1.15324291265376
"7912086",0.0856704052847703,7.41082311889457,3.52427192776147,0.00048767863844344,0.00177234617160568,-1.15331304643295
"7930577",0.0956904009675554,5.56884445961981,3.52422473295625,0.000487762186431339,0.00177245634853261,-1.15347270622406
"8027024",0.0616826911762624,8.84267746423642,3.52395807197626,0.000488234502883155,0.00177397907491275,-1.15437478189097
"7896552",0.279956644560817,5.70003358546965,3.52371433187807,0.000488666596159209,0.00177535533576794,-1.15519926436872
"8168873",-0.167076595401669,6.65169975403514,-3.52366812821681,0.000488748544660609,0.00177545933794068,-1.1553555483035
"8096032",-0.0852929937070457,5.79219063845367,-3.52344906068822,0.000489137266127782,0.00177667759902441,-1.15609651869677
"8036676",-0.11975075356414,5.37415476499041,-3.52281160319625,0.000490270042672772,0.00178059790694538,-1.15825240234431
"8091097",-0.160702256199236,3.46129300341853,-3.52273046766505,0.000490414398579189,0.0017809279342885,-1.15852677716982
"7893500",0.13103128328988,7.83413895878914,3.52170287005991,0.000492246144500542,0.00178738493712481,-1.16200128366821
"7892878",0.220839246650963,5.12818468945687,3.52095957292684,0.000493575103394128,0.00179201507117155,-1.16451393161188
"7974835",0.0972835156580258,8.17602252246326,3.52035301022301,0.000494662081607674,0.00179576573607618,-1.16656399829293
"8011220",0.0869675811006979,4.51518943378275,3.51972623475037,0.000495787637534087,0.00179965561615311,-1.16868203752479
"8033458",0.124476429245347,6.67334594592652,3.51955884823971,0.000496088633946089,0.00180055191241584,-1.16924762163994
"8164696",0.139052684185651,5.93791893228115,3.51886680815166,0.000497334886683573,0.00180487844380413,-1.17158569973913
"7927294",0.0981393217986042,2.64957710160383,3.51873953503756,0.00049756440414006,0.00180551459946072,-1.17201564951383
"7914141",-0.119812793116774,4.80224916747923,-3.51869229247876,0.000497649624068207,0.00180562706032462,-1.17217523908882
"8136388",-0.214171819906114,7.38464199686262,-3.51840618888872,0.000498166012973623,0.00180730374090028,-1.17314168022682
"8100001",-0.10751889905388,5.62878620796486,-3.51777594519654,0.000499305312392644,0.00181123967607995,-1.17527035032118
"7963046",0.0958707844819706,8.47546664236422,3.51722070807006,0.000500311043536034,0.00181469028503479,-1.17714539120694
"8011396",-0.105257424506231,6.31653920611502,-3.51635122391265,0.000501889801013633,0.00182021835359448,-1.18008109780642
"8018288",-0.0733366553726325,10.7983767073802,-3.51621897959548,0.000502130330846365,0.00182089235745931,-1.18052754576678
